idx,hash,firstTriplet,quintets,quintetInKeyWindow
16790,e42f64441fb12e0e1699415be8d4f275,4,#,#N/A
16793,0dc111fbef37447b999d6a7bfb264cd0,1,#,#N/A
16807,53d50824000bf33c0c281cdc145230b2,0,#,#N/A
16808,7da4d07f7d27666daa5078a5a55f828b,6,#,#N/A
16809,00b4f07fa974409d9ba3a6fe70cf1fff,f,#,#N/A
16849,82a4445e2a8168cfb141628eb59834cf,4,#,#N/A
16861,e48361e52f40e54e02b294b9bb7000f0,0,#,#N/A
16874,a56c4353fff5ad8533939ce626d50345,f,#,#N/A
16885,23bfe12444d4820bcf82a9cedee45c9c,4,#,#N/A
16890,de3154434462d5cd72c12d443ea00075,0,#,#N/A
16911,460aaa640ee6f68ef8d834c906655558,a,#,383
16927,f80e537602d37c03e1efe811c45fffa1,f,#,#N/A
16963,d4fbae10c5be39074777aee2e2526873,7,#,#N/A
16973,f90e622202f47d45fac541eda55f8bdd,2,#,#N/A
16976,20d46e9cfaeee3a78135f78b96e51063,e,#,#N/A
16992,7ee0f26e03e6997173a09991b1c45ff9,9,#,#N/A
16994,0333b614d5cd1e2f316af998ade1fdd2,3,#,#N/A
17006,80348e473c5b381bbb523e68b9182fda,b,#,#N/A
17010,86ffd8835c8046fb532114000572dac2,0,#,#N/A
17027,f6a48773c0f4f9a9d7cbbb10bf223d67,b,#,#N/A
17032,bfb833c588eee3402f493782fcd766ba,e,#,#N/A
17033,b8e5474447af41bf31ecba7a8949ec9e,4,#,#N/A
17042,0e25de7d7fc4cf7d9cecee7faaa1f354,a,#,371
17046,6a7d773e3d0f8b8b910004527951c82d,0,#,#N/A
17050,d100049bef31550e8509ff3866a82e85,0,#,#N/A
17058,f74a19b888eafb283cc4dac041c45cb7,8,#,#N/A
17084,1951ccc3f0da766e507ad465cf420eec,c,#,563
17087,895eee4265ac727356e760eff8727827,e,#,#N/A
17092,d5e29492cf7eddd2e47b298f9010e5c1,d,#,#N/A
17098,9b2010580d77b222d39b77d9c1f5b9c6,2,#,#N/A
17101,47eaf421d11b11aaa6299437906e34ec,a,#,363
17110,e93d2caedb355528c5b1f0bb7605c8eb,5,#,#N/A
17116,97b995f736487a50be3262bbb3570695,b,#,#N/A
17130,9dbb3e8ceacbc35a5e4f0ea31281eee7,e,#,#N/A
17131,c29f951ef03556efe277a378c3375551,5,#,#N/A
17133,01b8bbdc06d9dfdb531893762694eee8,e,#,#N/A
17136,287b339904b7f885558512247fea2a69,5,#,#N/A
17137,18eb9d3c28e846c5c92b03781315b444,4,#,#N/A
17182,78f002827bb8062b2b76e0888fa2fec2,8,#,#N/A
17188,bd1302493c29e96144ad8f169d225888,8,#,#N/A
17200,5590067356b4fc69828fccc8fc1dded3,c,#,549
17231,f9b6a25bef75d211f2dc7c0ec777f2b0,7,#,#N/A
17237,81ccd426b3f1a254d8e8852a30f44480,4,#,#N/A
17239,979f62327589bfae9a51116403c36e4b,1,#,#N/A
17249,88e55d0bb278c907fd81528fb35444fd,4,#,#N/A
17257,92e1e04855576a927e71ed1c83eda7a8,5,#,#N/A
17263,2d7888e75c36818f8f163711eb7ccef1,8,#,#N/A
17281,288c6d30f24f6a28caf5422c5de00072,0,#,#N/A
17289,6206e150b351cefe6eee5166e1b89579,e,#,#N/A
17290,8889ff35b024e461ded7595a8f2464b8,8,#,#N/A
17293,6c6799d7000eec7dfd58f61ed4cbbd13,0,#,#N/A
17316,77723a2623027b658530c74527999516,7,#,#N/A
17319,3f5d4bba6febe2cd478758fdf4bbb72f,b,#,#N/A
17348,603908efb991fb8acf9dcbbbd288f8a0,b,#,#N/A
17349,ccc9cd1d8b31c4744fb72b0ceabdd875,c,#,535
17351,665550b3639b75df35284e2a0961a656,5,#,#N/A
17352,54c807647a29bd9b8de8567c888ec6b1,8,#,#N/A
17353,c0eba9510f343a1a031c6888af307dbd,8,#,#N/A
17362,6686f6616f0d41ccceecb4f9dd46d7cb,c,#,531
17367,268ea77742ec5794e8ec9e298a94ad4b,7,#,#N/A
17369,5999c54ca6aa04ac5c23acbc672e6c14,9,#,#N/A
17384,44cac8dd74e3eddd75911aa3a512a914,d,#,#N/A
17395,5bafeee4889e0f4875ff752f9ba282f6,e,#,#N/A
17426,61bed90658f808e837fffe92b735209e,f,#,#N/A
17430,dc71a1cfe18eee82308fc0c4c7bc19ff,e,#,#N/A
17439,4c8333a8582d95075aa7c53c9876baaf,3,#,#N/A
17441,e0b9718f493e111afaded1afd90f1d8f,1,#,#N/A
17457,1ed00b60d10e7c3994a457e996665ed4,6,#,#N/A
17486,666d95461aa6e19566becffc3448109a,6,#,#N/A
17490,909b40006e74f7bc65ea98e9252ef064,0,#,#N/A
17497,4e3a13d6122276d2eae70314a88f80ab,2,#,#N/A
17518,dbdc8fe30a9f4445e79a8f2154f8028d,4,#,#N/A
17524,00e8b90544dcaaa38dfcbd5f0198fffa,a,#,321
17550,d64bf98791f010006a0ee1ab47730aa2,0,#,#N/A
17567,438be770f6924f682781ec74bbb9ecd9,b,#,#N/A
17580,6d48cb1a94f2259c63c2f39a70d44404,4,#,#N/A
17582,fad70daa1cd333044c209220f3a1f360,3,#,#N/A
17602,4151d3040727686f8aaa51652529d5bf,a,#,316
17608,90acccdd8a4be0d4f4a2701d807ee2e7,c,#,511
17616,ab89125af496ff936faebbb407ca72c7,b,#,#N/A
17619,bf64e8781d1114bd3c8f96dd8a7882d8,1,#,#N/A
17631,da991d10a825a7d2959c892999b3b918,9,#,#N/A
17640,4bfa4ecad5461e0a9666c031714732bb,6,#,#N/A
17650,22624ec8886625a870425860117c3349,8,#,#N/A
17661,0c356119a05bbb01db55ce4c94da5afa,b,#,#N/A
17667,9576c2b35bf905f848560004360cd390,0,#,#N/A
17694,c17f16321aaad6b2390d6b57b9ae428d,a,#,307
17701,c9d0c62b1c0513458cff2cc333c7c1bd,3,#,#N/A
17704,a1ae64a059bf66f40fff84d241fcac14,f,#,#N/A
17708,fbb4247d14132487bff13b4faaa5b7bb,a,#,304
17718,9e04443a275edb6ad477bf3bc09fcd76,4,#,#N/A
17744,3fff0bed0881211d14ab04eff9457ab2,f,#,#N/A
17746,7a62077eeed7aa15f396bd136e0be591,e,#,#N/A
17778,b9a28b5a7d1e8dac9b9b71172de57666,6,#,#N/A
17788,47ea1f720999a2bf31fe7d1ab0a8b932,9,#,#N/A
17797,8d781d7f5197e5ca84c5e86ffdfffea5,f,#,#N/A
17802,2db303e1384bb8d09feb3d360bbfff34,f,#,#N/A
17810,353a7aaa30d1094092405cdf5d5d3bd8,a,#,296
17813,67918091bf7da9369212cccb48976da9,c,#,491
17825,82edc55821f6d205cacd8b9c6cf000dc,0,#,#N/A
17827,c2ebc541e21af5ef6c70fc2ac777840f,7,#,#N/A
17829,f6b75f146986111e4e3c99273b399d70,1,#,#N/A
17841,3a3b15b20b106eee79e8067981b10f02,e,#,#N/A
17877,3432e59f774467f3c9016999cb825b5a,9,#,#N/A
17878,c9666cbed21c634414cad432524f66c9,6,#,#N/A
17914,f15c808aa376a63ffd66657afaefac06,6,#,#N/A
17921,eda81117e2bebf6094e8c9774bfa2e2b,1,#,#N/A
17965,857363000fba7132cf1442b305db4189,0,#,#N/A
17975,522d8312121fff7a93d752043ee50ba6,f,#,#N/A
17983,1d755729f0d577615d93d0baa55b2220,2,#,#N/A
18007,2f4406e18a69d371e4b9a96e2b4eccc0,c,#,479
18008,583aa7068f1ea88d7e3b3ebbb152daf1,b,#,#N/A
18012,aa3814f426e69fb7f346f7a1aaad7774,a,#,281
18028,7b3a333bc6990add2f02d66e6af51a2f,3,#,#N/A
18033,4e204e4884e6df666c958cf5ebc67462,6,#,#N/A
18037,f4f9a66426716ee28c0777cbc352edcd,7,#,#N/A
18044,5e3be7b56cf9a0fccc1954f1a27aff88,c,#,473
18053,82f1133379a9223aaf5285cf7894e633,3,#,#N/A
18074,030005047d91fd1a82c7677ed0f707ad,0,#,#N/A
18095,7d8ba2b7f031114487f6992cc4fc736c,1,#,#N/A
18100,9029d150b86bf88874444bc2ddb70707,8,#,#N/A
18127,664d9f98c495000bd61affa857a80fe6,0,#,#N/A
18134,180677e6be54633396c951b5fc0d5447,3,#,#N/A
18143,604090cea2e4fe23603a2b8e1118fcac,1,#,#N/A
18150,5d1149c446cfcca6a32b317bbbe6d03f,b,#,#N/A
18156,597b56336e5fdbbfffb02daf08e7531e,f,#,#N/A
18164,97690d7f0f141375be1b6ba555a09519,5,#,#N/A
18183,e9c44fda1bdfd2fe056deeeae0f276d3,e,#,#N/A
18197,2358a75690017618dd3925d777219a64,7,#,#N/A
18202,44eb43b318b7a983c8deb29abd7111d7,1,#,#N/A
18227,7fe99d7fa999579ced57622be649447d,9,#,#N/A
18229,1245489fac9e2ca15d19e667c6f1eee4,e,#,#N/A
18237,9bc9d90a61a312889d00034110cc69ed,0,#,#N/A
18239,4362cf59eb95bfce27f37562e4ccceb3,c,#,456
18240,e59eedc052226bae99e79f1079e7beff,2,#,#N/A
18246,cd6133dad30999aeb3de2a47ba986acd,9,#,#N/A
18285,d27ca1304b938dce555cd37d0c051b28,5,#,#N/A
18294,959833b41a5e18b255d07cfff053179a,f,#,#N/A
18303,9bbb78832cd6eb7d6454240c047dfb47,b,#,#N/A
18323,939571113f0eca9647279f707c8259cc,1,#,#N/A
18327,ddd7894644520d23c7a289023426aa07,d,#,#N/A
18350,aa71b000fa40be7a6b8e14accccd6ec4,0,#,#N/A
18355,433adb2f522a36ccc45e6f28454e2f32,c,#,447
18376,500326d777b7656363eaa5e140a41d7b,7,#,#N/A
18386,666986ef2148455e6780f8562a6c631d,6,#,#N/A
18397,0450293b49f0ebbb33de8b235b2c94e4,b,#,#N/A
18399,87281cbf58dabc6309c4066202c999e9,9,#,#N/A
18421,7c7ea34e3928880f17a096abba2e6b94,8,#,#N/A
18425,b6333018f6080d5ee5c47daaa8541207,3,#,#N/A
18429,b98ccc318a656da0f85c0dbab9631e06,c,#,440
18433,b2f4625401dd2b7f979387cc69d2c999,9,#,#N/A
18461,95c3ddd5368019edf37514c081d875f1,d,#,#N/A
18464,68abf7034ee0e9f487ec666302cb5642,6,#,#N/A
18485,74884f557bd5d2e2db41c890d24cefff,f,#,#N/A
18487,31fc47d6cb66638223c992b7d7460d32,6,#,#N/A
18500,c580b64701ac98bbbc07908e2aa30b82,b,#,#N/A
18508,18723441662fa5d92c0f9aaa94eb180d,a,#,237
18511,c57773f7043ef5dd37de166af277bac7,7,#,#N/A
18519,2a6ddd168106ddc75571ef23795c190e,d,#,#N/A
18527,dd8770137e2fc340b5ba666308b2e163,6,#,#N/A
18552,6eee76d4e645a3dde5eec30e1f302964,e,#,#N/A
18566,6b22295555fb1dfa7617c201af26e83e,2,#,#N/A
18569,f0d995dda5f2c06487999db03cde6b61,9,#,#N/A
18571,687554995c41c4595e050ed6a777ef1e,7,#,#N/A
18572,518222972407c4c30bd23f477c51a07b,2,#,#N/A
18577,828252f9f427d4c400d19ef3e61d8880,8,#,#N/A
18578,85c5d0e9e5a3288bf0218883e9a1842a,8,#,#N/A
18601,77ede8d1da0f27a1fa4f33cb8ccea888,8,#,#N/A
18619,cd7263f9c01f103f9ddaaa07633ba166,a,#,225
18625,ff46eccc1718c84b433d42d40409ae87,c,#,420
18650,ddd78802b60b2c9d922ca7a8881eb891,d,#,#N/A
18681,8143e2aaa3f1789af6a680eef57e5f0f,a,#,222
18694,afb67d9040cd97116d4f413a0a999b08,9,#,#N/A
18706,b95a6668d973f1aa0d06eeb14c943071,6,#,#N/A
18707,125b1ad04c84bb7b24033da9a59333c9,3,#,#N/A
18712,917b3eee0d0288c21e351a015fdcf58a,e,#,#N/A
18729,f929171ce5a4d000f80100a1a8ad70fd,0,#,#N/A
18734,e4528ba1055567f12dba3545e36588d9,5,#,#N/A
18743,5047ccc82be37aecc04c4071c9cd8923,c,#,411
18757,0994b444c72777a5a97459ec5b64fb3e,4,#,#N/A
18769,fa2df5982b444a4da5c5147357cf2439,4,#,#N/A
18770,afc2115870de0e28a81830f475777fee,7,#,#N/A
18800,e4c4d888d3cc9644ad9b154547be2806,8,#,#N/A
18810,e24612a62c11dd0576fbcfe129c86664,6,#,#N/A
18812,548e3fc0d4d2f28c9ee28986389c5557,5,#,#N/A
18824,b445cbeaaa0e0c94873e86305362ccb5,a,#,208
18839,f777f1ff4e398629250f65ecfca79119,7,#,#N/A
18849,298ce1bc719915a0a664a58e43347eee,e,#,#N/A
18865,bc1cc1d8e689d32b245c22e8485eceee,e,#,#N/A
18879,a4354441768956241787289246a7bbf9,4,#,#N/A
18885,38a1fffc18a7526fba6bce8c0c3bfbbd,f,#,#N/A
18888,c2ef7993c62b138fff55b548a970e61c,f,#,#N/A
18907,e4ddd03cd5f844b3676b25cbad1ea2a3,d,#,#N/A
18916,52c225725fccc3e45be1f6cd58f116aa,c,#,396
18928,aad119894a48b35c49789daaa3216dea,a,#,199
18931,e439e7774b446958e6c228c3458eb055,7,#,#N/A
18977,eeba476afa4715e6a0219a7dd6fff522,f,#,#N/A
18992,eb251f067f08b0c30fffda14365e98c4,f,#,#N/A
19002,74fc7938000e538eab16fcda58952b91,0,#,#N/A
19025,eb0a23c561141d317ade00162518bbbd,b,#,#N/A
19040,e130111e05a998306febf2bc2b33c719,1,#,#N/A
19054,13c0525ff17999e9aa1ef663d593beb9,9,#,#N/A
19059,3e76294764fc0a777cd619b2755da313,7,#,#N/A
19065,052df2dbbbde163593abf45325819ef4,b,#,#N/A
19066,ae777e245e611140ea13190990360e6c,7,#,#N/A
19071,40c97ba6c23828666f6828cfb9bbc3d3,6,#,#N/A
19105,c59e3c0ccb59ae8ab21afff783c8aab4,f,#,#N/A
19130,6225f439128eb920ddd842d73e8de040,d,#,#N/A
19132,6dfffb80db86b6f7f7c2f282f8633e46,f,#,#N/A
19143,edfdd83bdd684f6bec18a239b7d0fddd,d,#,#N/A
19144,1b7a3443dd0ee83f811187295a769c38,1,#,#N/A
19154,1762dddfbcc9583b4a2d94a770f76934,d,#,#N/A
19166,a8e79b7f35ed751333cbf573949b0220,3,#,#N/A
19178,ae66646aed3dd80401c2c962e8c5f8c9,6,#,#N/A
19183,d21e223bf4d0cd8fc555381f531e7ce0,5,#,#N/A
19199,0503336b44f963e60247945c5dfbde1c,3,#,#N/A
19200,93ef5f6442c6a388cb68eee798bf4e4c,e,#,#N/A
19216,0c682b4e8b0650104290082aca7f0ddd,d,#,#N/A
19224,ca26e0f8ebac4e714cb73c906eb8eeef,e,#,#N/A
19251,de1ab108b54dd12a4335554185bcbdc3,5,#,#N/A
19259,16f7162a53a08456a189ebca55d94ddd,d,#,#N/A
19275,345c8ddd82a6c7c6ad47d689a8e14e07,d,#,#N/A
19311,b6dddee2df88404524b5c1c64a4b07da,d,#,#N/A
19325,3d42a42a7ac54c8a18e491116d419d06,1,#,#N/A
19329,fca53ae238c31a787eee992ec28af618,e,#,#N/A
19338,6eb7d77a3725ef839258ddd761dfabf0,d,#,#N/A
19359,1b6633a1f5e057b4127f78fd429cb777,7,#,#N/A
19361,c5c578a6ac0a190742d713cccac2ea35,c,#,362
19371,34a163294c72aa5bf733341c1d263fca,3,#,#N/A
19374,3cec71a80333c29f5d63bd8c3994d1af,3,#,#N/A
19379,4e0d6d07db9992998afc36ceaa0df4a5,9,#,#N/A
19396,68d4491965312673d64cccf6497c2b27,c,#,358
19410,38cb62229bf30b37e0a6c1429865a526,2,#,#N/A
19412,b1f496cc31b869139364500041ad8ad5,0,#,#N/A
19413,0b27b8d0363d145ea6555145faa1fd9e,5,#,#N/A
19417,f10e0706aa264d01de39d9ebdb6b0888,8,#,#N/A
19431,6c318d2fc57482d5c000a19de8c49da7,0,#,#N/A
19436,131384e80be327c8f0fe741888296242,8,#,#N/A
19438,b47ae204aad1222dced23f75363015a7,2,#,#N/A
19444,61f05897607bb6071867d6a75a318777,7,#,#N/A
19449,7ce091b7666577a10dac3e6154381ba0,6,#,#N/A
19454,bd8f5563f80c7c46fe622b49666dab1b,6,#,#N/A
19474,1dc53049dbeb5660e6a888aaab8ca3e0,8,#,#N/A
19485,e7b7c111823898e6c0d63a41d559b964,1,#,#N/A
19491,1707f0413b0249d3fa0555f35be827d1,5,#,#N/A
19501,1f7b8300aaa2fa002c830fbf10b533ba,a,#,148
19528,03554d9d56dcc55bcf6b632eee427658,e,#,#N/A
19553,c23dd2020988ea073df4ea6d9ea81112,1,#,#N/A
19565,28e4c10f1c36bd50f111ca21cc20dc38,1,#,#N/A
19568,94f6e0c81abb222ab16eff08d9eb41bf,2,#,#N/A
19569,ddb8e50607a4ce6418a85e699bf1aaaf,a,#,143
19578,0e8a823555975095c986ba13371f1e65,5,#,#N/A
19593,cceeeda23eb1e7dad5ee7903930dc656,e,#,#N/A
19601,892454907af6be95111d902b653347f5,1,#,#N/A
19603,7c379e1fff25f587425bbd280fb060d3,f,#,#N/A
19605,244399223dc48b5dfda72226a59d6cd4,2,#,#N/A
19610,ba678bc92a79dd87ad3c3986e555f775,5,#,#N/A
19612,4f83ce3913337d5de7a3a78f6a2fdb2d,3,#,#N/A
19619,c573cfa9b3dfe00f3a167ee5c0004daf,0,#,#N/A
19621,b4cb2089c8cd50002e295ef8d7c6ce9e,0,#,#N/A
19632,9883eee854a32a9ea3ddac42a281bc40,e,#,#N/A
19644,2e9f765dfdb996f6cf306f84f777a1cf,7,#,#N/A
19646,b23ff12333d0004e53cb03301f46d9c9,3,#,#N/A
19667,c900bc7243eb1a0fc7cb89d8c9990b9d,9,#,#N/A
19682,b127775c92059a87b5d2ea0f219a9e02,7,#,#N/A
19696,08a3dc6477e4a687d000c7ce31776add,0,#,#N/A
19697,ce0eda2b07cb6682e36392a3bc76444e,4,#,#N/A
19698,33b7742274887565c34230e6c4500053,0,#,#N/A
19727,4bb61ce4cfc0722cea38d5888e16caa6,8,#,#N/A
19736,f9997722d6a9db3783fb5fea1b8657f2,9,#,#N/A
19753,bd555ffd7fcc3c2620546e9e9c5528fe,5,#,#N/A
19754,d966683fab05f1c5f53632635969f2e4,6,#,#N/A
19761,5305d99f90680cefb3f4f119d5bb8886,8,#,#N/A
19766,e493b189958d87255b8c0cfbb0888557,8,#,#N/A
19767,5c888e868f8dd1b6bab0c160b5cddcbb,8,#,#N/A
19771,dc707392aeb1c1bf1117a081950bfe9f,1,#,#N/A
19778,c9bbb2ebf69621a313471121ad42955b,b,#,#N/A
19780,748852a999641bf357382180ca5a561d,9,#,#N/A
19786,76acc72884d09f4663f002fa6eeea900,e,#,#N/A
19790,2111c6ef94b010143cb4d6f46659feaa,1,#,#N/A
19812,73db112f18ec2b14cea3d3298d4443ec,4,#,#N/A
19813,19bc74a17b8d945251100089e3f76e65,0,#,#N/A
19822,3d36c90d56235cf6d3c36850be7d9fff,f,#,#N/A
19823,cc9e16bef6def9dcf333dd45232cfaca,3,#,#N/A
19828,54386bc555bd084b7ccb6941881c516d,5,#,#N/A
19830,69ac6e27bcd236a88a2bace0c5ffa111,1,#,#N/A
19851,aaebf3beefc526c080e1c3e43e6b7770,7,#,#N/A
19855,2bca763766d9c98650bbb17a84aebbf5,b,#,#N/A
19859,ff926161000c962f01217c25e391404f,0,#,#N/A
19861,66b69ab6ce7f79637db355586a4b42c3,5,#,#N/A
19866,e49a99ebee7e3bca1205bbb071f74cd4,b,#,#N/A
19895,fa9267da2956ef53d25a074ddd4f073f,d,#,#N/A
19907,a67bd9301180ab90633352a57fe84d2a,3,#,#N/A
19909,f79411bbb0e9a41ea9f1e9810974592a,b,#,#N/A
19919,f6973dce6a7b64148bd2f2e83acccae7,c,#,295
19931,bea6899d14246e0ff8098afdd5eee98f,e,#,#N/A
19948,47ba225c75e227b555720fb72cea7852,5,#,#N/A
19963,c0f7bf3b7e70b8e00d28883b4c5a26b9,8,#,#N/A
19983,55536de0e563db171031e8b025cc87bb,5,#,#N/A
19984,0859e3542dfb11155099e55e0ef6305f,1,#,#N/A
19987,7c381aadfb2a5a3d632bce9d46a29888,8,#,#N/A
19991,fa7b96604333c04114acf5de1a9c4396,3,#,#N/A
20016,01b04911105144ecc7f109f5fa1af9b4,1,#,#N/A
20035,cf403c8df07b4a1c999c3df85a62e44c,9,#,#N/A
20057,8882b192561f0dfa3a8837481095b44a,8,#,#N/A
20061,60835777c592c05de279e94d42e8c0a5,7,#,#N/A
20063,9000921374b33d3bfc476a30376927c1,0,#,#N/A
20071,7ba5cd5bbb92b4c9b8cd8680bb15a9d2,b,#,#N/A
20072,986a867d706dbf38816cf282888b3f0e,8,#,#N/A
20074,3d59b81ccc490b781994a14b0ede4955,c,#,280
20087,2663ce2f67f5d4e35aab8aaa84da292f,a,#,83
20093,4cfeb66650bbea2c9889032b97ded772,6,#,#N/A
20103,8cf0cc59bb864eeea9c19cdd596eb944,e,#,#N/A
20121,fe976098581777f6db6d528dfc138fc5,7,#,#N/A
20142,b45c884999e2c444f88f2147239d133e,9,#,#N/A
20170,3577bccc8f79e7a30a29d9976948dac5,c,#,274
20197,fb2799fffe7a9ac857ca4a24d854871d,f,#,#N/A
20207,adbccada9beddda1757c013950dfb6a7,d,#,#N/A
20211,de2784ea6b5cc777298032d338d617e9,7,#,#N/A
20221,81e40b18efff3db3f65e5d933bc10c99,f,#,#N/A
20235,6f9c49bd31c981068e534a20ccc7c0d1,c,#,269
20255,3f95399e936a17f31a545d8b4f7addd7,d,#,#N/A
20283,1bea9dc59d978c0a962dc5b3111db82b,1,#,#N/A
20310,9add9b72d15338fffee33537c44983e3,f,#,#N/A
20322,46400b0df7c244635aea7555df9f9563,5,#,#N/A
20323,c3a972feab816418ec3f3fe0eeefea09,e,#,#N/A
20332,6c6bbf52620af8d09373eb7c22488802,8,#,#N/A
20334,738e43e393eada3fff042e358be99707,f,#,#N/A
20346,553a2196454ca69300bd494ed5d7774f,7,#,#N/A
20350,68f3fddd04b18e9790d9c7f4af5eaa5b,d,#,#N/A
20365,4c102000f7d06705fade77061beab110,0,#,#N/A
20371,714981a50246c55aaa14bc8baff48cf6,a,#,62
20375,fa7af74b48ed8e289e8d0b2e555e59fb,5,#,#N/A
20386,439d555836b3bc4f3c515889e9fddc0b,5,#,#N/A
20448,55c8d26f6d73b34e0c38d89d63da2221,2,#,#N/A
20451,5542457bcf1f24fecccb3d1123dd01b7,c,#,254
20467,25fc70b381777651d89cce5256b311b6,7,#,#N/A
20476,d6dd111a943173db35394c69df7f33eb,1,#,#N/A
20492,f8a1d2cb976886e9596c7333583ec45e,3,#,#N/A
20499,d5a12979b4e1c1db361f333907babaa7,3,#,#N/A
20501,a445f4f6f117a7b299905a5caa131f15,9,#,#N/A
20506,9de71024c7770e0293539b291cbc86bd,7,#,#N/A
20513,766141da4110291a555942195e2be010,5,#,#N/A
20519,7aefc6613bddc17b38889713a8dd8491,8,#,#N/A
20527,c0d7e550fff393c2ef325e9142daa39f,f,#,#N/A
20529,2ad5f1ddd6b6cf8cb6d4a2de308cbe42,d,#,#N/A
20544,bc264555aaa0229d7ed653241ad76a92,5,#,#N/A
20549,5f08d83888d1ee4ac7d7bb69af59106c,8,#,#N/A
20552,7d610e89696d111fcc3db26f4953d720,1,#,#N/A
20582,3946e417e23aaabb3735a4551718ffff,a,#,44
20583,69249bf9b379991b88184f4266761d88,9,#,#N/A
20584,1f9e000fc4456d38074c9eaee72ec67d,0,#,#N/A
20599,4be6b94be029d0e49830595333062c96,3,#,#N/A
20609,e77f21aef9c67776c57a863c3dba5446,7,#,#N/A
20629,3c000fe96aed9fe1d1c0ecd249ec00b3,0,#,#N/A
20631,2d3e00c35f1306799f444fa90f83d642,4,#,#N/A
20635,67e1d093a6cfe1ea8b40173aaad64273,a,#,37
20650,d3e9d6823a0724e8721755521fc28ffb,5,#,#N/A
20653,4804b96422d9b6b683583fd6663c5d55,6,#,#N/A
20669,1f7eb500d1f09b3569a762ee5c8aaacd,a,#,34
20670,89615e088555035816a87762930491d3,5,#,#N/A
20688,dbab8a4affca1c36c333575f39a48af2,3,#,#N/A
20708,76ebe555dea3562031dc81814db967dc,5,#,#N/A
20714,2f1ec8dc11dfd555dcfe228e376ceade,5,#,#N/A
20729,9857067111950336e2425059983973f3,1,#,#N/A
20733,8a0671f23298671f37eee4c747361064,e,#,#N/A
20734,df296224aecf44422c1483a818df22c5,4,#,#N/A
20735,c4eb09177dbfcece94dddaef887b8364,d,#,#N/A
20739,2f7c60ad1c42294eb4deab666e86cccb,6,#,#N/A
20792,94a2478015ddd2c66cc8679c6f40d0fe,d,#,#N/A
20795,67accf444e00829e4fd56ac300a8f4e8,4,#,#N/A
20796,599f39de953334d9f5c6860eca67b5d2,3,#,#N/A
20811,690b1f88ee866126b071fb3666f115c8,6,#,#N/A
20814,230eab0225a537c5bfffb27e341bd038,f,#,#N/A
20822,9db6fa43ccc7ec6e5c8ec5113eec3e77,c,#,215
20829,6b7040977d07b8000583a1862a15f551,0,#,#N/A
20835,35da21b9f68a03c068735fcc8bbb4698,b,#,#N/A
20841,b50444f2c292fb9a7b2be5a9591c8ee3,4,#,#N/A
20849,03de466e78defc77516f520a744409c5,4,#,#N/A
20850,80f090d9addd7295ae55e3587f0d8dc3,d,#,#N/A
20873,35550ca2d4df3e15d18ac33177be74e0,5,#,#N/A
20874,df3cc6ea720643bbb60b4720ff025bd1,b,#,#N/A
20876,1fffaf96e5829601dd296d92aacf930f,f,#,#N/A
20877,e2e23a4273ee9fafd719dc7327222923,2,#,#N/A
20882,94d46d5d1561f568bbb5a7337f00a253,b,#,#N/A
20901,3489968be3ff7e2be391ddde0e8e4825,d,#,#N/A
20903,40daeca9ec3b9beb149b94acfffedbb0,f,#,#N/A
20932,3cc5c299955a88c5d826e5e4839157d7,9,#,#N/A
20943,e09ab8884b4a5256beab11aa1b1e03ab,8,#,#N/A
20951,934538666b01a3e0b72c976d681f3d02,6,#,#N/A
20953,5e46d1976b4bbbb4f99941418b79b1cf,9,#,#N/A
20968,8c1333d3a662e787eee0909eeb0857fd,3,#,#N/A
20982,ad6169706652d111e62303c26cb8f88a,1,#,#N/A
20994,4a31aaaaad6e0a6dc6c5911f2fef2321,,#a#,#N/A
21000,ebfa38882abd2d9f58df44ef2d0db741,8,#,#N/A
21017,325984c9034237ee67fe9598884937ad,8,#,#N/A
21023,726c0219dccc0130f45c9d13d0a86526,c,#,193
21031,b920ca45769a758605333483b047b8c5,3,#,#N/A
21034,9798ccc014f8b0a1f8cd72f80780fd70,c,#,191
21074,a722992bfaeece0938305557893a4e98,5,#,#N/A
21117,74c17a555dbb6bf521e258ef9ab48dcf,5,#,#N/A
21126,94591190b72ea7d0f888f4fdb702f412,8,#,#N/A
21129,105300a42d5a4ba158ef6e28e64fff10,f,#,#N/A
21133,0d7fa7423c86000f961645140304f793,0,#,#N/A
21135,46a0829bcc242616d2f99927a29a65a8,9,#,#N/A
21149,38f22ff1e764b68f8b68621bbbf20654,b,#,#N/A
21167,b8087abe80fc83e575952eee65ea9dae,e,#,#N/A
21168,e22da2a18967ab95eaa8c75bec728777,7,#,#N/A
21177,832e8dcfea99956535e348351fbf6722,9,#,#N/A
21185,bad381e03f5de02e5f5f68a60fff2057,f,#,#N/A
21187,aee3332ec3211ca075cbff3c927811e0,3,#,#N/A
21189,75aaa9aa93a6ad643bd03bb2ebb7793d,a,#,#N/A
21203,594449bfceab3df989d001ebfe437766,4,#,#N/A
21208,56f333909818022156c62fda41d91969,3,#,#N/A
21213,a7a741b9ea4fdc56933071ed2555238d,5,#,#N/A
21215,0dbde15556a1c0dd4a1a16c833748ce5,5,#,#N/A
21226,6157cdec7c8898e5913d873d32225555,2,#,#N/A
21242,d333b8aadf4f19f90633bb25dc685f10,3,#,#N/A
21245,bc0c59331cebc9ffab37e742cb3f2777,7,#,#N/A
